datestamp,country_code,marketing_channel,user_visits
2015-07-17,es,Search Engine Results,4652
2015-07-17,fr,Display Ads,1283
2015-07-17,fr,KAYAK Deals Email,119
2015-07-17,fr,Search Engine Ads,8691
2015-07-17,fr,Search Engine Results,4416
2015-07-17,gb,Display Ads,901
2015-07-17,gb,KAYAK Deals Email,119
2015-07-17,gb,Search Engine Ads,411
2015-07-17,gb,Search Engine Results,1527
2015-07-17,gb,Travel Search Site,871
2015-07-17,it,Display Ads,666
2015-07-17,it,KAYAK Deals Email,34
2015-07-17,it,Search Engine Ads,8228
2015-07-17,it,Search Engine Results,1498
2015-07-17,us,Display Ads,46011
2015-07-17,us,KAYAK Deals Email,2509
2015-07-17,us,Search Engine Ads,32139
2015-07-17,us,Search Engine Results,52044
2015-07-17,us,Travel Search Site,2216
2015-07-18,de,Display Ads,1565
2015-07-18,de,KAYAK Deals Email,37
2015-07-18,de,Search Engine Ads,6992
2015-07-18,de,Search Engine Results,988
2015-07-18,es,Display Ads,3110
2015-07-18,es,KAYAK Deals Email,34
2015-07-18,es,Search Engine Ads,14311
2015-07-18,es,Search Engine Results,3276
2015-07-18,fr,Display Ads,1228
2015-07-18,fr,KAYAK Deals Email,51
2015-07-18,fr,Search Engine Ads,7601
2015-07-18,fr,Search Engine Results,4038
2015-07-18,gb,Display Ads,731
2015-07-18,gb,KAYAK Deals Email,47
2015-07-18,gb,Search Engine Ads,250
2015-07-18,gb,Search Engine Results,1367
2015-07-18,gb,Travel Search Site,731
2015-07-18,it,Display Ads,578
2015-07-18,it,KAYAK Deals Email,30
2015-07-18,it,Search Engine Ads,5497
2015-07-18,it,Search Engine Results,1098
2015-07-18,us,Display Ads,34262
2015-07-18,us,KAYAK Deals Email,2012
2015-07-18,us,Search Engine Ads,24134
2015-07-18,us,Search Engine Results,39813
2015-07-18,us,Travel Search Site,1603
2015-07-19,de,Display Ads,2458
2015-07-19,de,KAYAK Deals Email,81
2015-07-19,de,Search Engine Ads,14386
2015-07-19,de,Search Engine Results,1800
2015-07-19,es,Display Ads,4500
2015-07-19,es,KAYAK Deals Email,54
2015-07-19,es,Search Engine Ads,20937
2015-07-19,es,Search Engine Results,5933
2015-07-19,fr,Display Ads,1702
2015-07-19,fr,KAYAK Deals Email,91
2015-07-19,fr,Search Engine Ads,9362
2015-07-19,fr,Search Engine Results,6393
2015-07-19,gb,Display Ads,956
2015-07-19,gb,KAYAK Deals Email,34
2015-07-19,gb,Search Engine Ads,338
2015-07-19,gb,Search Engine Results,1742
2015-07-19,gb,Travel Search Site,907
2015-07-19,it,Display Ads,648
2015-07-19,it,KAYAK Deals Email,27
2015-07-19,it,Search Engine Ads,5319
2015-07-19,it,Search Engine Results,1245
2015-07-19,us,Display Ads,39957
2015-07-19,us,KAYAK Deals Email,2301
2015-07-19,us,Search Engine Ads,27511
2015-07-19,us,Search Engine Results,45469
2015-07-19,us,Travel Search Site,1740
2015-07-20,de,Display Ads,2390
2015-07-20,de,KAYAK Deals Email,37
2015-07-20,de,Search Engine Ads,13371
2015-07-20,de,Search Engine Results,1721
2015-07-20,de,Travel Search Site,5
2015-07-20,es,Display Ads,6613
2015-07-20,es,KAYAK Deals Email,139
2015-07-20,es,Search Engine Ads,29849
2015-07-20,es,Search Engine Results,7936
2015-07-20,fr,Display Ads,1840
2015-07-20,fr,KAYAK Deals Email,78
2015-07-20,fr,Search Engine Ads,10216
2015-07-20,fr,Search Engine Results,6577
2015-07-20,gb,Display Ads,1899
2015-07-20,gb,KAYAK Deals Email,74
2015-07-20,gb,Search Engine Ads,332
2015-07-20,gb,Search Engine Results,2115
2015-07-20,gb,Travel Search Site,1267
2015-07-20,it,Display Ads,772
2015-07-20,it,KAYAK Deals Email,47
2015-07-20,it,Search Engine Ads,7592
2015-07-20,it,Search Engine Results,1687
2015-07-20,us,Display Ads,57232
2015-07-20,us,KAYAK Deals Email,2652
2015-07-20,us,Search Engine Ads,37611
2015-07-20,us,Search Engine Results,61401
2015-07-20,us,Travel Search Site,2059
2015-07-21,de,Display Ads,2414
2015-07-21,de,KAYAK Deals Email,27
2015-07-21,de,Search Engine Ads,12639
2015-07-21,de,Search Engine Results,1684
2015-07-21,es,Display Ads,5538
2015-07-21,es,KAYAK Deals Email,102
2015-07-21,es,Search Engine Ads,28466
2015-07-21,es,Search Engine Results,7815
2015-07-21,fr,Display Ads,2406
2015-07-21,fr,KAYAK Deals Email,54
2015-07-21,fr,Search Engine Ads,9810
2015-07-21,fr,Search Engine Results,6258
2015-07-21,fr,Travel Search Site,2
2015-07-21,gb,Display Ads,1191
2015-07-21,gb,KAYAK Deals Email,61
2015-07-21,gb,Search Engine Ads,273
2015-07-21,gb,Search Engine Results,2137
2015-07-21,gb,Travel Search Site,2387
2015-07-21,it,Display Ads,790
2015-07-21,it,KAYAK Deals Email,34
2015-07-21,it,Search Engine Ads,6595
2015-07-21,it,Search Engine Results,1622
2015-07-21,us,Display Ads,56396
2015-07-21,us,KAYAK Deals Email,3383
2015-07-21,us,Search Engine Ads,38958
2015-07-21,us,Search Engine Results,62212
2015-07-21,us,Travel Search Site,6099
2015-07-22,de,Display Ads,2455
2015-07-22,de,KAYAK Deals Email,27
2015-07-22,de,Search Engine Ads,11521
2015-07-22,de,Search Engine Results,1612
2015-07-22,es,Display Ads,5592
2015-07-22,es,KAYAK Deals Email,119
2015-07-22,es,Search Engine Ads,26936
2015-07-22,es,Search Engine Results,6782
2015-07-22,fr,Display Ads,2132
2015-07-22,fr,KAYAK Deals Email,74
2015-07-22,fr,Search Engine Ads,9709
2015-07-22,fr,Search Engine Results,5106
2015-07-22,gb,Display Ads,1582
2015-07-22,gb,KAYAK Deals Email,98
2015-07-22,gb,Search Engine Ads,317
2015-07-22,gb,Search Engine Results,1969
2015-07-22,gb,Travel Search Site,2618
2015-07-22,it,Display Ads,757
2015-07-22,it,KAYAK Deals Email,40
2015-07-22,it,Search Engine Ads,6122
2015-07-22,it,Search Engine Results,1529
2015-07-22,us,Display Ads,52892
2015-07-22,us,KAYAK Deals Email,10628
2015-07-22,us,Search Engine Ads,38360
2015-07-22,us,Search Engine Results,59317
2015-07-22,us,Travel Search Site,6044
2015-07-23,de,Display Ads,2324
2015-07-23,de,KAYAK Deals Email,47
2015-07-23,de,Search Engine Ads,11504
2015-07-23,de,Search Engine Results,1592
2015-07-23,de,Travel Search Site,2
2015-07-23,es,Display Ads,4319
2015-07-23,es,KAYAK Deals Email,68
2015-07-23,es,Search Engine Ads,24993
2015-07-23,es,Search Engine Results,5767
2015-07-23,es,Travel Search Site,2
2015-07-23,fr,Display Ads,1963
2015-07-23,fr,KAYAK Deals Email,102
2015-07-23,fr,Search Engine Ads,9690
2015-07-23,fr,Search Engine Results,4985
2015-07-23,gb,Display Ads,1551
2015-07-23,gb,KAYAK Deals Email,54
2015-07-23,gb,Search Engine Ads,270
2015-07-23,gb,Search Engine Results,1839
2015-07-23,gb,Travel Search Site,2315
2015-07-23,it,Display Ads,734
2015-07-23,it,KAYAK Deals Email,40
2015-07-23,it,Search Engine Ads,6044
2015-07-23,it,Search Engine Results,1536
2015-07-23,us,Display Ads,51188
2015-07-23,us,KAYAK Deals Email,5321
2015-07-23,us,Search Engine Ads,38677
2015-07-23,us,Search Engine Results,57397
2015-07-23,us,Travel Search Site,5769
2015-07-24,de,Display Ads,2808
2015-07-24,de,KAYAK Deals Email,68
2015-07-24,de,Search Engine Ads,9425
2015-07-24,de,Search Engine Results,1307
2015-07-24,es,Display Ads,3289
2015-07-24,es,KAYAK Deals Email,98
2015-07-24,es,Search Engine Ads,21082
2015-07-24,es,Search Engine Results,4548
2015-07-24,fr,Display Ads,1909
2015-07-24,fr,KAYAK Deals Email,85
2015-07-24,fr,Search Engine Ads,9580
2015-07-24,fr,Search Engine Results,4623
2015-07-24,fr,Travel Search Site,5
2015-07-24,gb,Display Ads,1407
2015-07-24,gb,KAYAK Deals Email,115
2015-07-24,gb,Search Engine Ads,266
2015-07-24,gb,Search Engine Results,1808
2015-07-24,gb,Travel Search Site,2345
2015-07-24,it,Display Ads,666
2015-07-24,it,KAYAK Deals Email,37
2015-07-24,it,Search Engine Ads,5641
2015-07-24,it,Search Engine Results,1504
2015-07-24,us,Display Ads,45874
2015-07-24,us,KAYAK Deals Email,2669
2015-07-24,us,Search Engine Ads,35809
2015-07-24,us,Search Engine Results,51403
2015-07-24,us,Travel Search Site,5010
2015-07-25,de,Display Ads,2727
2015-07-25,de,KAYAK Deals Email,27
2015-07-25,de,Search Engine Ads,9724
2015-07-25,de,Search Engine Results,1197
2015-07-25,es,Display Ads,2767
2015-07-25,es,KAYAK Deals Email,47
2015-07-25,es,Search Engine Ads,14989
2015-07-25,es,Search Engine Results,3412
2015-07-25,fr,Display Ads,1400
2015-07-25,fr,KAYAK Deals Email,85
2015-07-25,fr,Search Engine Ads,8571
2015-07-25,fr,Search Engine Results,4011
2015-07-25,gb,Display Ads,929
2015-07-25,gb,KAYAK Deals Email,30
2015-07-25,gb,Search Engine Ads,248
2015-07-25,gb,Search Engine Results,1247
2015-07-25,gb,Travel Search Site,1680
2015-07-25,it,Display Ads,534
2015-07-25,it,KAYAK Deals Email,34
2015-07-25,it,Search Engine Ads,4361
2015-07-25,it,Search Engine Results,1034
2015-07-25,us,Display Ads,32384
2015-07-25,us,KAYAK Deals Email,2131
2015-07-25,us,Search Engine Ads,27994
2015-07-25,us,Search Engine Results,39243
2015-07-25,us,Travel Search Site,3883
2015-07-26,de,Display Ads,3519
2015-07-26,de,KAYAK Deals Email,54
2015-07-26,de,Search Engine Ads,13588
2015-07-26,de,Search Engine Results,1852
2015-07-26,es,Display Ads,3834
2015-07-26,es,KAYAK Deals Email,57
2015-07-26,es,Search Engine Ads,20364
2015-07-26,es,Search Engine Results,5912
2015-07-26,fr,Display Ads,1932
2015-07-26,fr,KAYAK Deals Email,74
2015-07-26,fr,Search Engine Ads,10653
2015-07-26,fr,Search Engine Results,6012
2015-07-26,gb,Display Ads,1163
2015-07-26,gb,KAYAK Deals Email,71
2015-07-26,gb,Search Engine Ads,376
2015-07-26,gb,Search Engine Results,2147
2015-07-26,gb,Travel Search Site,2348
2015-07-26,it,Display Ads,638
2015-07-26,it,KAYAK Deals Email,34
2015-07-26,it,Search Engine Ads,5548
2015-07-26,it,Search Engine Results,1342
2015-07-26,us,Display Ads,38976
2015-07-26,us,KAYAK Deals Email,2682
2015-07-26,us,Search Engine Ads,31548
2015-07-26,us,Search Engine Results,44650
2015-07-26,us,Travel Search Site,4361
2015-07-27,de,Display Ads,3719
2015-07-27,de,KAYAK Deals Email,64
2015-07-27,de,Search Engine Ads,16062
2015-07-27,de,Search Engine Results,2080
2015-07-27,de,Travel Search Site,5
2015-07-27,es,Display Ads,5478
2015-07-27,es,KAYAK Deals Email,108
2015-07-27,es,Search Engine Ads,29852
2015-07-27,es,Search Engine Results,8315
2015-07-27,fr,Display Ads,1990
2015-07-27,fr,KAYAK Deals Email,125
2015-07-27,fr,Search Engine Ads,12103
2015-07-27,fr,Search Engine Results,6732
2015-07-27,gb,Display Ads,1900
2015-07-27,gb,KAYAK Deals Email,91
2015-07-27,gb,Search Engine Ads,451
2015-07-27,gb,Search Engine Results,2088
2015-07-27,gb,Travel Search Site,2931
2015-07-27,it,Display Ads,782
2015-07-27,it,KAYAK Deals Email,40
2015-07-27,it,Search Engine Ads,8186
2015-07-27,it,Search Engine Results,1867
2015-07-27,us,Display Ads,56245
2015-07-27,us,KAYAK Deals Email,2883
2015-07-27,us,Search Engine Ads,42580
2015-07-27,us,Search Engine Results,60579
2015-07-27,us,Travel Search Site,5975
2015-07-28,de,Display Ads,3785
2015-07-28,de,KAYAK Deals Email,20
2015-07-28,de,Search Engine Ads,14654
2015-07-28,de,Search Engine Results,1922
2015-07-28,de,Travel Search Site,52
2015-07-28,es,Display Ads,6134
2015-07-28,es,KAYAK Deals Email,1101
2015-07-28,es,Search Engine Ads,27702
2015-07-28,es,Search Engine Results,7596
2015-07-28,fr,Display Ads,2358
2015-07-28,fr,KAYAK Deals Email,98
2015-07-28,fr,Search Engine Ads,11619
2015-07-28,fr,Search Engine Results,5749
2015-07-28,fr,Travel Search Site,2
2015-07-28,gb,Display Ads,1266
2015-07-28,gb,KAYAK Deals Email,71
2015-07-28,gb,Search Engine Ads,435
2015-07-28,gb,Search Engine Results,2009
2015-07-28,gb,Travel Search Site,2816
2015-07-28,it,Display Ads,802
2015-07-28,it,KAYAK Deals Email,23
2015-07-28,it,Search Engine Ads,7890
2015-07-28,it,Search Engine Results,1778
2015-07-28,us,Display Ads,54134
2015-07-28,us,KAYAK Deals Email,16323
2015-07-28,us,Search Engine Ads,42725
2015-07-28,us,Search Engine Results,58862
2015-07-28,us,Travel Search Site,5544
2015-07-29,de,Display Ads,2903
2015-07-29,de,KAYAK Deals Email,98
2015-07-29,de,Search Engine Ads,14534
2015-07-29,de,Search Engine Results,1760
2015-07-29,de,Travel Search Site,35
2015-07-29,es,Display Ads,4251
2015-07-29,es,KAYAK Deals Email,299
2015-07-29,es,Search Engine Ads,27084
2015-07-29,es,Search Engine Results,7330
2015-07-29,fr,Display Ads,2206
2015-07-29,fr,KAYAK Deals Email,68
2015-07-29,fr,Search Engine Ads,12047
2015-07-29,fr,Search Engine Results,5358
2015-07-29,fr,Travel Search Site,2
2015-07-29,gb,Display Ads,1698
2015-07-29,gb,KAYAK Deals Email,85
2015-07-29,gb,Search Engine Ads,397
2015-07-29,gb,Search Engine Results,1889
2015-07-29,gb,Travel Search Site,3052
2015-07-29,it,Display Ads,814
2015-07-29,it,KAYAK Deals Email,37
2015-07-29,it,Search Engine Ads,7989
2015-07-29,it,Search Engine Results,1595
2015-07-29,us,Display Ads,50889
2015-07-29,us,KAYAK Deals Email,5657
2015-07-29,us,Search Engine Ads,36259
2015-07-29,us,Search Engine Results,56102
2015-07-29,us,Travel Search Site,5120
2015-07-30,de,Display Ads,2558
2015-07-30,de,KAYAK Deals Email,81
2015-07-30,de,Search Engine Ads,11034
2015-07-30,de,Search Engine Results,1645
2015-07-30,de,Travel Search Site,35
2015-07-30,es,Display Ads,3086
2015-07-30,es,KAYAK Deals Email,163
2015-07-30,es,Search Engine Ads,25095
2015-07-30,es,Search Engine Results,6085
2015-07-30,fr,Display Ads,2016
2015-07-30,fr,KAYAK Deals Email,74
2015-07-30,fr,Search Engine Ads,11633
2015-07-30,fr,Search Engine Results,5161
2015-07-30,fr,Travel Search Site,2
2015-07-30,gb,Display Ads,1821
2015-07-30,gb,KAYAK Deals Email,61
2015-07-30,gb,Search Engine Ads,369
2015-07-30,gb,Search Engine Results,1775
2015-07-30,gb,Travel Search Site,2400
2015-07-30,it,Display Ads,758
2015-07-30,it,KAYAK Deals Email,27
2015-07-30,it,Search Engine Ads,7316
2015-07-30,it,Search Engine Results,1638
2015-07-30,us,Display Ads,49678
2015-07-30,us,KAYAK Deals Email,7718
2015-07-30,us,Search Engine Ads,26670
2015-07-30,us,Search Engine Results,55267
2015-07-30,us,Travel Search Site,4620
2015-07-31,de,Display Ads,2220
2015-07-31,de,KAYAK Deals Email,54
2015-07-31,de,Search Engine Ads,9414
2015-07-31,de,Search Engine Results,1346
2015-07-31,de,Travel Search Site,101
2015-07-31,es,Display Ads,5622
2015-07-31,es,KAYAK Deals Email,170
2015-07-31,es,Search Engine Ads,21615
2015-07-31,es,Search Engine Results,4825
2015-07-31,fr,Display Ads,1894
2015-07-31,fr,KAYAK Deals Email,125
2015-07-31,fr,Search Engine Ads,10979
2015-07-31,fr,Search Engine Results,4604
2015-07-31,gb,Display Ads,1358
2015-07-31,gb,KAYAK Deals Email,88
2015-07-31,gb,Search Engine Ads,363
2015-07-31,gb,Search Engine Results,1668
2015-07-31,gb,Travel Search Site,2373
2015-07-31,it,Display Ads,616
2015-07-31,it,KAYAK Deals Email,64
2015-07-31,it,Search Engine Ads,7011
2015-07-31,it,Search Engine Results,1447
2015-07-31,us,Display Ads,42501
2015-07-31,us,KAYAK Deals Email,3695
2015-07-31,us,Search Engine Ads,24729
2015-07-31,us,Search Engine Results,49727
2015-07-31,us,Travel Search Site,3968
2015-08-01,de,Display Ads,1783
2015-08-01,de,KAYAK Deals Email,44
2015-08-01,de,Search Engine Ads,7614
2015-08-01,de,Search Engine Results,1022
2015-08-01,de,Travel Search Site,85
2015-08-01,es,Display Ads,5114
2015-08-01,es,KAYAK Deals Email,81
2015-08-01,es,Search Engine Ads,17787
2015-08-01,es,Search Engine Results,3831
2015-08-01,fr,Display Ads,1475
2015-08-01,fr,KAYAK Deals Email,17
2015-08-01,fr,Search Engine Ads,9399
2015-08-01,fr,Search Engine Results,4505
2015-08-01,gb,Display Ads,904
2015-08-01,gb,KAYAK Deals Email,51
2015-08-01,gb,Search Engine Ads,328
2015-08-01,gb,Search Engine Results,1406
2015-08-01,gb,Travel Search Site,1848
2015-08-01,it,Display Ads,626
2015-08-01,it,KAYAK Deals Email,20
2015-08-01,it,Search Engine Ads,6845
2015-08-01,it,Search Engine Results,1291
2015-08-01,us,Display Ads,31006
2015-08-01,us,KAYAK Deals Email,2274
2015-08-01,us,Search Engine Ads,18682
2015-08-01,us,Search Engine Results,38010
2015-08-01,us,Travel Search Site,4600
2015-08-02,de,Display Ads,2358
2015-08-02,de,KAYAK Deals Email,17
2015-08-02,de,Search Engine Ads,11965
2015-08-02,de,Search Engine Results,1550
2015-08-02,de,Travel Search Site,77
2015-08-02,es,Display Ads,5541
2015-08-02,es,KAYAK Deals Email,44
2015-08-02,es,Search Engine Ads,22369
2015-08-02,es,Search Engine Results,5452
2015-08-02,fr,Display Ads,1878
2015-08-02,fr,KAYAK Deals Email,78
2015-08-02,fr,Search Engine Ads,10429
2015-08-02,fr,Search Engine Results,6242
2015-08-02,gb,Display Ads,1018
2015-08-02,gb,KAYAK Deals Email,61
2015-08-02,gb,Search Engine Ads,341
2015-08-02,gb,Search Engine Results,1782
2015-08-02,gb,Travel Search Site,2246
2015-08-02,it,Display Ads,692
2015-08-02,it,KAYAK Deals Email,20
2015-08-02,it,Search Engine Ads,7632
2015-08-02,it,Search Engine Results,1437
2015-08-02,it,Travel Search Site,2
2015-08-02,us,Display Ads,36754
2015-08-02,us,KAYAK Deals Email,2604
2015-08-02,us,Search Engine Ads,18688
2015-08-02,us,Search Engine Results,42018
2015-08-02,us,Travel Search Site,4969
2015-08-03,de,Display Ads,2603
2015-08-03,de,KAYAK Deals Email,27
2015-08-03,de,Search Engine Ads,12933
2015-08-03,de,Search Engine Results,1687
2015-08-03,de,Travel Search Site,121
2015-08-03,es,Display Ads,6210
2015-08-03,es,KAYAK Deals Email,112
2015-08-03,es,Search Engine Ads,30223
2015-08-03,es,Search Engine Results,7050
2015-08-03,fr,Display Ads,1922
2015-08-03,fr,KAYAK Deals Email,91
2015-08-03,fr,Search Engine Ads,12351
2015-08-03,fr,Search Engine Results,6339
2015-08-03,gb,Display Ads,1926
2015-08-03,gb,KAYAK Deals Email,85
2015-08-03,gb,Search Engine Ads,396
2015-08-03,gb,Search Engine Results,2150
2015-08-03,gb,Travel Search Site,3170
2015-08-03,it,Display Ads,822
2015-08-03,it,KAYAK Deals Email,27
2015-08-03,it,Search Engine Ads,10606
2015-08-03,it,Search Engine Results,1901
2015-08-03,us,Display Ads,53178
2015-08-03,us,KAYAK Deals Email,3213
2015-08-03,us,Search Engine Ads,24663
2015-08-03,us,Search Engine Results,56449
2015-08-03,us,Travel Search Site,7834
2015-08-04,de,Display Ads,2786
2015-08-04,de,KAYAK Deals Email,1077
2015-08-04,de,Search Engine Ads,13341
2015-08-04,de,Search Engine Results,1817
2015-08-04,de,Travel Search Site,85
2015-08-04,es,Display Ads,6318
2015-08-04,es,KAYAK Deals Email,112
2015-08-04,es,Search Engine Ads,28387
2015-08-04,es,Search Engine Results,6738
2015-08-04,es,Travel Search Site,8
2015-08-04,fr,Display Ads,2673
2015-08-04,fr,KAYAK Deals Email,71
2015-08-04,fr,Search Engine Ads,12605
2015-08-04,fr,Search Engine Results,6077
2015-08-04,fr,Travel Search Site,2
2015-08-04,gb,Display Ads,1369
2015-08-04,gb,KAYAK Deals Email,74
2015-08-04,gb,Search Engine Ads,466
2015-08-04,gb,Search Engine Results,2099
2015-08-04,gb,Travel Search Site,3520
2015-08-04,it,Display Ads,827
2015-08-04,it,KAYAK Deals Email,34
2015-08-04,it,Search Engine Ads,10084
2015-08-04,it,Search Engine Results,1845
2015-08-04,it,Travel Search Site,5
2015-08-04,us,Display Ads,51186
2015-08-04,us,KAYAK Deals Email,3950
2015-08-04,us,Search Engine Ads,24679
2015-08-04,us,Search Engine Results,53228
2015-08-04,us,Travel Search Site,9273
2015-08-05,de,Display Ads,2375
2015-08-05,de,KAYAK Deals Email,452
2015-08-05,de,Search Engine Ads,10811
2015-08-05,de,Search Engine Results,1504
2015-08-05,de,Travel Search Site,151
2015-08-05,es,Display Ads,6259
2015-08-05,es,KAYAK Deals Email,102
2015-08-05,es,Search Engine Ads,27365
2015-08-05,es,Search Engine Results,6665
2015-08-05,fr,Display Ads,2292
2015-08-05,fr,KAYAK Deals Email,64
2015-08-05,fr,Search Engine Ads,12591
2015-08-05,fr,Search Engine Results,5997
2015-08-05,fr,Travel Search Site,2
2015-08-05,gb,Display Ads,1678
2015-08-05,gb,KAYAK Deals Email,47
2015-08-05,gb,Search Engine Ads,421
2015-08-05,gb,Search Engine Results,1906
2015-08-05,gb,Travel Search Site,3619
2015-08-05,it,Display Ads,796
2015-08-05,it,KAYAK Deals Email,37
2015-08-05,it,Search Engine Ads,9783
2015-08-05,it,Search Engine Results,1733
2015-08-05,it,Travel Search Site,2
2015-08-05,us,Display Ads,50215
2015-08-05,us,KAYAK Deals Email,2964
2015-08-05,us,Search Engine Ads,25953
2015-08-05,us,Search Engine Results,51362
2015-08-05,us,Travel Search Site,9330
2015-08-06,de,Display Ads,2450
2015-08-06,de,KAYAK Deals Email,112
2015-08-06,de,Search Engine Ads,10308
2015-08-06,de,Search Engine Results,1434
2015-08-06,de,Travel Search Site,244
2015-08-06,es,Display Ads,6014
2015-08-06,es,KAYAK Deals Email,81
2015-08-06,es,Search Engine Ads,27606
2015-08-06,es,Search Engine Results,6311
2015-08-06,es,Travel Search Site,2
2015-08-06,fr,Display Ads,2236
2015-08-06,fr,KAYAK Deals Email,23
2015-08-06,fr,Search Engine Ads,14515
2015-08-06,fr,Search Engine Results,4985
2015-08-06,fr,Travel Search Site,2
2015-08-06,gb,Display Ads,1528
2015-08-06,gb,KAYAK Deals Email,68
2015-08-06,gb,Search Engine Ads,444
2015-08-06,gb,Search Engine Results,1779
2015-08-06,gb,Travel Search Site,3569
2015-08-06,it,Display Ads,805
2015-08-06,it,KAYAK Deals Email,51
2015-08-06,it,Search Engine Ads,9908
2015-08-06,it,Search Engine Results,1668
2015-08-06,it,Travel Search Site,2
2015-08-06,us,Display Ads,48406
2015-08-06,us,KAYAK Deals Email,8510
2015-08-06,us,Search Engine Ads,25439
2015-08-06,us,Search Engine Results,46874
2015-08-06,us,Travel Search Site,8701
2015-08-07,de,Display Ads,2139
2015-08-07,de,KAYAK Deals Email,51
2015-08-07,de,Search Engine Ads,8505
2015-08-07,de,Search Engine Results,1258
2015-08-07,de,Travel Search Site,57
2015-08-07,es,Display Ads,5404
2015-08-07,es,KAYAK Deals Email,78
2015-08-07,es,Search Engine Ads,23552
2015-08-07,es,Search Engine Results,4938
2015-08-07,fr,Display Ads,2123
2015-08-07,fr,KAYAK Deals Email,81
2015-08-07,fr,Search Engine Ads,15312
2015-08-07,fr,Search Engine Results,4865
2015-08-07,fr,Travel Search Site,2
2015-08-07,gb,Display Ads,1446
2015-08-07,gb,KAYAK Deals Email,57
2015-08-07,gb,Search Engine Ads,325
2015-08-07,gb,Search Engine Results,1509
2015-08-07,gb,Travel Search Site,2296
2015-08-07,it,Display Ads,755
2015-08-07,it,KAYAK Deals Email,23
2015-08-07,it,Search Engine Ads,9789
2015-08-07,it,Search Engine Results,1447
2015-08-07,us,Display Ads,42384
2015-08-07,us,KAYAK Deals Email,3655
2015-08-07,us,Search Engine Ads,23779
2015-08-07,us,Search Engine Results,42831
2015-08-07,us,Travel Search Site,7636
2015-08-08,de,Display Ads,1896
2015-08-08,de,KAYAK Deals Email,34
2015-08-08,de,Search Engine Ads,7248
2015-08-08,de,Search Engine Results,1072
2015-08-08,es,Display Ads,5113
2015-08-08,es,KAYAK Deals Email,54
2015-08-08,es,Search Engine Ads,16972
2015-08-08,es,Search Engine Results,3652
2015-08-08,fr,Display Ads,1441
2015-08-08,fr,KAYAK Deals Email,61
2015-08-08,fr,Search Engine Ads,12344
2015-08-08,fr,Search Engine Results,4254
2015-08-08,fr,Travel Search Site,5
2015-08-08,gb,Display Ads,826
2015-08-08,gb,KAYAK Deals Email,51
2015-08-08,gb,Search Engine Ads,253
2015-08-08,gb,Search Engine Results,1307
2015-08-08,gb,Travel Search Site,1523
2015-08-08,it,Display Ads,638
2015-08-08,it,KAYAK Deals Email,37
2015-08-08,it,Search Engine Ads,8372
2015-08-08,it,Search Engine Results,1273
2015-08-08,us,Display Ads,29793
2015-08-08,us,KAYAK Deals Email,2499
2015-08-08,us,Search Engine Ads,20323
2015-08-08,us,Search Engine Results,32528
2015-08-08,us,Travel Search Site,5090
2015-08-09,de,Display Ads,2420
2015-08-09,de,KAYAK Deals Email,146
2015-08-09,de,Search Engine Ads,11281
2015-08-09,de,Search Engine Results,1478
2015-08-09,es,Display Ads,6008
2015-08-09,es,KAYAK Deals Email,44
2015-08-09,es,Search Engine Ads,21118
2015-08-09,es,Search Engine Results,5409
2015-08-09,fr,Display Ads,1700
2015-08-09,fr,KAYAK Deals Email,85
2015-08-09,fr,Search Engine Ads,13626
2015-08-09,fr,Search Engine Results,5598
2015-08-09,gb,Display Ads,1000
2015-08-09,gb,KAYAK Deals Email,78
2015-08-09,gb,Search Engine Ads,325
2015-08-09,gb,Search Engine Results,1750
2015-08-09,gb,Travel Search Site,2048
2015-08-09,it,Display Ads,630
2015-08-09,it,KAYAK Deals Email,44
2015-08-09,it,Search Engine Ads,8978
2015-08-09,it,Search Engine Results,1368
2015-08-09,us,Display Ads,34878
2015-08-09,us,KAYAK Deals Email,2951
2015-08-09,us,Search Engine Ads,22818
2015-08-09,us,Search Engine Results,36410
2015-08-09,us,Travel Search Site,5255
2015-08-10,de,Display Ads,2677
2015-08-10,de,KAYAK Deals Email,78
2015-08-10,de,Search Engine Ads,12926
2015-08-10,de,Search Engine Results,1596
2015-08-10,es,Display Ads,5413
2015-08-10,es,KAYAK Deals Email,112
2015-08-10,es,Search Engine Ads,29054
2015-08-10,es,Search Engine Results,6054
2015-08-10,fr,Display Ads,1907
2015-08-10,fr,KAYAK Deals Email,74
2015-08-10,fr,Search Engine Ads,15655
2015-08-10,fr,Search Engine Results,6332
2015-08-10,gb,Display Ads,1357
2015-08-10,gb,KAYAK Deals Email,105
2015-08-10,gb,Search Engine Ads,547
2015-08-10,gb,Search Engine Results,2169
2015-08-10,gb,Travel Search Site,2829
2015-08-10,it,Display Ads,881
2015-08-10,it,KAYAK Deals Email,23
2015-08-10,it,Search Engine Ads,12306
2015-08-10,it,Search Engine Results,1881
2015-08-10,us,Display Ads,51441
2015-08-10,us,KAYAK Deals Email,3726
2015-08-10,us,Search Engine Ads,29519
2015-08-10,us,Search Engine Results,48595
2015-08-10,us,Travel Search Site,7911
2015-08-11,de,Display Ads,2492
2015-08-11,de,KAYAK Deals Email,68
2015-08-11,de,Search Engine Ads,11798
2015-08-11,de,Search Engine Results,1659
2015-08-11,es,Display Ads,5351
2015-08-11,es,KAYAK Deals Email,61
2015-08-11,es,Search Engine Ads,25719
2015-08-11,es,Search Engine Results,5191
